# ModernWpf v1 public resource-key contract (shipped).
# Format: project-relative XAML path|literal top-level x:Key
# Template parts, visual states, implicit/type keys, and unlisted keys are not contracted.
ThemeResources/Light.xaml|SystemControlBackgroundAltMediumLowBrush
ThemeResources/Light.xaml|SystemControlBackgroundBaseHighBrush
ThemeResources/Light.xaml|SystemControlBackgroundBaseHighRevealBorderBrush
ThemeResources/Light.xaml|SystemControlBackgroundBaseLowBrush
ThemeResources/Light.xaml|SystemControlBackgroundBaseLowRevealBackgroundBrush
ThemeResources/Light.xaml|SystemControlBackgroundBaseLowRevealBorderBrush
ThemeResources/Light.xaml|SystemControlBackgroundBaseMediumBrush
ThemeResources/Light.xaml|SystemControlBackgroundBaseMediumHighBrush
ThemeResources/Light.xaml|SystemControlBackgroundBaseMediumHighRevealBorderBrush
ThemeResources/Light.xaml|SystemControlBackgroundBaseMediumLowBrush
ThemeResources/Light.xaml|SystemControlBackgroundBaseMediumLowRevealBaseLowBackgroundBrush
ThemeResources/Light.xaml|SystemControlBackgroundBaseMediumLowRevealBorderBrush
ThemeResources/Light.xaml|SystemControlBackgroundBaseMediumRevealBorderBrush
ThemeResources/Light.xaml|SystemControlBackgroundChromeBlackHighBrush
ThemeResources/Light.xaml|SystemControlBackgroundChromeBlackHighRevealBorderBrush
ThemeResources/Light.xaml|SystemControlBackgroundChromeBlackLowBrush
ThemeResources/Light.xaml|SystemControlBackgroundChromeBlackMediumBrush
ThemeResources/Light.xaml|SystemControlBackgroundChromeBlackMediumLowBrush
ThemeResources/Light.xaml|SystemControlBackgroundChromeBlackMediumRevealChromeBorderBrush
ThemeResources/Light.xaml|SystemControlBackgroundChromeMediumBrush
ThemeResources/Light.xaml|SystemControlBackgroundChromeMediumLowBrush
ThemeResources/Light.xaml|SystemControlBackgroundChromeMediumLowRevealBorderBrush
ThemeResources/Light.xaml|SystemControlBackgroundChromeMediumRevealBorderBrush
ThemeResources/Light.xaml|SystemControlBackgroundChromeWhiteBrush
ThemeResources/Light.xaml|SystemControlBackgroundChromeWhiteRevealBorderBrush
ThemeResources/Light.xaml|SystemControlBackgroundListLowBrush
ThemeResources/Light.xaml|SystemControlBackgroundListLowRevealBorderBrush
ThemeResources/Light.xaml|SystemControlBackgroundListMediumBrush
ThemeResources/Light.xaml|SystemControlBackgroundListMediumRevealBorderBrush
ThemeResources/Light.xaml|SystemControlBackgroundTransparentRevealBorderBrush
ThemeResources/Light.xaml|SystemControlChromeMediumLowAcrylicElementMediumBrush
ThemeResources/Light.xaml|SystemControlDescriptionTextForegroundBrush
ThemeResources/Light.xaml|SystemControlDisabledAccentBrush
ThemeResources/Light.xaml|SystemControlDisabledBaseHighBrush
ThemeResources/Light.xaml|SystemControlDisabledBaseLowBrush
ThemeResources/Light.xaml|SystemControlDisabledBaseMediumLowBrush
ThemeResources/Light.xaml|SystemControlDisabledChromeDisabledHighBrush
ThemeResources/Light.xaml|SystemControlDisabledChromeDisabledLowBrush
ThemeResources/Light.xaml|SystemControlDisabledChromeHighBrush
ThemeResources/Light.xaml|SystemControlDisabledChromeMediumLowBrush
ThemeResources/Light.xaml|SystemControlDisabledListMediumBrush
ThemeResources/Light.xaml|SystemControlDisabledTransparentBrush
ThemeResources/Light.xaml|SystemControlErrorTextForegroundBrush
ThemeResources/Light.xaml|SystemControlFocusVisualPrimaryBrush
ThemeResources/Light.xaml|SystemControlFocusVisualSecondaryBrush
ThemeResources/Light.xaml|SystemControlForegroundAccentBrush
ThemeResources/Light.xaml|SystemControlForegroundAltHighBrush
ThemeResources/Light.xaml|SystemControlForegroundAltMediumHighBrush
ThemeResources/Light.xaml|SystemControlForegroundBaseHighBrush
ThemeResources/Light.xaml|SystemControlForegroundBaseLowBrush
ThemeResources/Light.xaml|SystemControlForegroundBaseMediumBrush
ThemeResources/Light.xaml|SystemControlForegroundBaseMediumHighBrush
ThemeResources/Light.xaml|SystemControlForegroundBaseMediumLowBrush
ThemeResources/Light.xaml|SystemControlForegroundChromeBlackHighBrush
ThemeResources/Light.xaml|SystemControlForegroundChromeBlackMediumBrush
ThemeResources/Light.xaml|SystemControlForegroundChromeBlackMediumLowBrush
ThemeResources/Light.xaml|SystemControlForegroundChromeDisabledLowBrush
ThemeResources/Light.xaml|SystemControlForegroundChromeGrayBrush
ThemeResources/Light.xaml|SystemControlForegroundChromeHighBrush
ThemeResources/Light.xaml|SystemControlForegroundChromeMediumBrush
ThemeResources/Light.xaml|SystemControlForegroundChromeWhiteBrush
ThemeResources/Light.xaml|SystemControlForegroundListLowBrush
ThemeResources/Light.xaml|SystemControlForegroundListMediumBrush
ThemeResources/Light.xaml|SystemControlForegroundRevealTransparentBorderBrush
ThemeResources/Light.xaml|SystemControlForegroundTransparentBrush
ThemeResources/Light.xaml|SystemControlGridLinesBaseMediumLowBrush
ThemeResources/Light.xaml|SystemControlHighlightAccent2RevealBackgroundBrush
ThemeResources/Light.xaml|SystemControlHighlightAccent3RevealAccent2BackgroundBrush
ThemeResources/Light.xaml|SystemControlHighlightAccent3RevealBackgroundBrush
ThemeResources/Light.xaml|SystemControlHighlightAccentBrush
ThemeResources/Light.xaml|SystemControlHighlightAccentRevealBackgroundBrush
ThemeResources/Light.xaml|SystemControlHighlightAccentRevealBorderBrush
ThemeResources/Light.xaml|SystemControlHighlightAltAccentBrush
ThemeResources/Light.xaml|SystemControlHighlightAltAltHighBrush
ThemeResources/Light.xaml|SystemControlHighlightAltAltMediumHighBrush
ThemeResources/Light.xaml|SystemControlHighlightAltBaseHighBrush
ThemeResources/Light.xaml|SystemControlHighlightAltBaseLowBrush
ThemeResources/Light.xaml|SystemControlHighlightAltBaseMediumBrush
ThemeResources/Light.xaml|SystemControlHighlightAltBaseMediumHighBrush
ThemeResources/Light.xaml|SystemControlHighlightAltBaseMediumLowBrush
ThemeResources/Light.xaml|SystemControlHighlightAltChromeWhiteBrush
ThemeResources/Light.xaml|SystemControlHighlightAltListAccentHighBrush
ThemeResources/Light.xaml|SystemControlHighlightAltListAccentLowBrush
ThemeResources/Light.xaml|SystemControlHighlightAltListAccentMediumBrush
ThemeResources/Light.xaml|SystemControlHighlightAltTransparentBrush
ThemeResources/Light.xaml|SystemControlHighlightAltTransparentRevealBorderBrush
ThemeResources/Light.xaml|SystemControlHighlightBaseHighBrush
ThemeResources/Light.xaml|SystemControlHighlightBaseHighRevealBorderBrush
ThemeResources/Light.xaml|SystemControlHighlightBaseLowBrush
ThemeResources/Light.xaml|SystemControlHighlightBaseLowRevealBorderBrush
ThemeResources/Light.xaml|SystemControlHighlightBaseMediumBrush
ThemeResources/Light.xaml|SystemControlHighlightBaseMediumHighBrush
ThemeResources/Light.xaml|SystemControlHighlightBaseMediumHighRevealBorderBrush
ThemeResources/Light.xaml|SystemControlHighlightBaseMediumLowBrush
ThemeResources/Light.xaml|SystemControlHighlightBaseMediumLowRevealAccentBackgroundBrush
ThemeResources/Light.xaml|SystemControlHighlightBaseMediumLowRevealBorderBrush
ThemeResources/Light.xaml|SystemControlHighlightBaseMediumRevealBorderBrush
ThemeResources/Light.xaml|SystemControlHighlightChromeAltLowBrush
ThemeResources/Light.xaml|SystemControlHighlightChromeHighBrush
ThemeResources/Light.xaml|SystemControlHighlightChromeWhiteBrush
ThemeResources/Light.xaml|SystemControlHighlightListAccentHighBrush
ThemeResources/Light.xaml|SystemControlHighlightListAccentLowBrush
ThemeResources/Light.xaml|SystemControlHighlightListAccentMediumBrush
ThemeResources/Light.xaml|SystemControlHighlightListAccentMediumLowBrush
ThemeResources/Light.xaml|SystemControlHighlightListAccentVeryHighBrush
ThemeResources/Light.xaml|SystemControlHighlightListLowBrush
ThemeResources/Light.xaml|SystemControlHighlightListLowRevealBackgroundBrush
ThemeResources/Light.xaml|SystemControlHighlightListMediumBrush
ThemeResources/Light.xaml|SystemControlHighlightListMediumRevealBackgroundBrush
ThemeResources/Light.xaml|SystemControlHighlightListMediumRevealListLowBackgroundBrush
ThemeResources/Light.xaml|SystemControlHighlightTransparentBrush
ThemeResources/Light.xaml|SystemControlHighlightTransparentRevealBorderBrush
ThemeResources/Light.xaml|SystemControlHyperlinkBaseHighBrush
ThemeResources/Light.xaml|SystemControlHyperlinkBaseMediumBrush
ThemeResources/Light.xaml|SystemControlHyperlinkBaseMediumHighBrush
ThemeResources/Light.xaml|SystemControlHyperlinkTextBrush
ThemeResources/Light.xaml|SystemControlPageBackgroundAltHighBrush
ThemeResources/Light.xaml|SystemControlPageBackgroundAltMediumBrush
ThemeResources/Light.xaml|SystemControlPageBackgroundBaseLowBrush
ThemeResources/Light.xaml|SystemControlPageBackgroundBaseMediumBrush
ThemeResources/Light.xaml|SystemControlPageBackgroundChromeLowBrush
ThemeResources/Light.xaml|SystemControlPageBackgroundChromeMediumLowBrush
ThemeResources/Light.xaml|SystemControlPageBackgroundListLowBrush
ThemeResources/Light.xaml|SystemControlPageBackgroundMediumAltMediumBrush
ThemeResources/Light.xaml|SystemControlPageBackgroundTransparentBrush
ThemeResources/Light.xaml|SystemControlPageTextBaseHighBrush
ThemeResources/Light.xaml|SystemControlPageTextBaseMediumBrush
ThemeResources/Light.xaml|SystemControlPageTextChromeBlackMediumLowBrush
ThemeResources/Light.xaml|SystemControlRevealFocusVisualBrush
ThemeResources/Light.xaml|SystemControlRowGroupHeaderBackgroundMediumBrush
ThemeResources/Light.xaml|SystemControlTransientBackgroundBrush
ThemeResources/Light.xaml|SystemControlTransientBorderBrush
ThemeResources/Light.xaml|SystemControlTransparentBrush
ThemeResources/Light.xaml|SystemControlTransparentColor
ThemeResources/Light.xaml|SystemControlTransparentRevealBackgroundBrush
ThemeResources/Light.xaml|SystemControlTransparentRevealBorderBrush
ThemeResources/Light.xaml|SystemControlTransparentRevealListLowBorderBrush
ThemeResources/Light.xaml|SystemErrorTextColor
ThemeResources/Light.xaml|SystemFillColorAttentionBackground
ThemeResources/Light.xaml|SystemFillColorAttentionBackgroundBrush
ThemeResources/Light.xaml|SystemFillColorAttentionBrush
ThemeResources/Light.xaml|SystemFillColorCaution
ThemeResources/Light.xaml|SystemFillColorCautionBackground
ThemeResources/Light.xaml|SystemFillColorCautionBackgroundBrush
ThemeResources/Light.xaml|SystemFillColorCautionBrush
ThemeResources/Light.xaml|SystemFillColorCritical
ThemeResources/Light.xaml|SystemFillColorCriticalBackground
ThemeResources/Light.xaml|SystemFillColorCriticalBackgroundBrush
ThemeResources/Light.xaml|SystemFillColorCriticalBrush
ThemeResources/Light.xaml|SystemFillColorNeutral
ThemeResources/Light.xaml|SystemFillColorNeutralBackground
ThemeResources/Light.xaml|SystemFillColorNeutralBackgroundBrush
ThemeResources/Light.xaml|SystemFillColorNeutralBrush
ThemeResources/Light.xaml|SystemFillColorSolidAttentionBackground
ThemeResources/Light.xaml|SystemFillColorSolidAttentionBackgroundBrush
ThemeResources/Light.xaml|SystemFillColorSolidNeutral
ThemeResources/Light.xaml|SystemFillColorSolidNeutralBackground
ThemeResources/Light.xaml|SystemFillColorSolidNeutralBackgroundBrush
ThemeResources/Light.xaml|SystemFillColorSolidNeutralBrush
ThemeResources/Light.xaml|SystemFillColorSuccess
ThemeResources/Light.xaml|SystemFillColorSuccessBackground
ThemeResources/Light.xaml|SystemFillColorSuccessBackgroundBrush
ThemeResources/Light.xaml|SystemFillColorSuccessBrush
ThemeResources/Light.xaml|SystemListLowColor
ThemeResources/Light.xaml|SystemListMediumColor
ThemeResources/Light.xaml|TabViewBackground
ThemeResources/Light.xaml|TabViewBorderBrush
ThemeResources/Light.xaml|TabViewButtonBackground
ThemeResources/Light.xaml|TabViewButtonBackgroundDisabled
ThemeResources/Light.xaml|TabViewButtonBackgroundPointerOver
ThemeResources/Light.xaml|TabViewButtonBackgroundPressed
ThemeResources/Light.xaml|TabViewButtonBorderBrush
ThemeResources/Light.xaml|TabViewButtonBorderBrushDisabled
ThemeResources/Light.xaml|TabViewButtonBorderBrushPointerOver
ThemeResources/Light.xaml|TabViewButtonBorderBrushPressed
ThemeResources/Light.xaml|TabViewButtonForeground
ThemeResources/Light.xaml|TabViewButtonForegroundDisabled
ThemeResources/Light.xaml|TabViewButtonForegroundPointerOver
ThemeResources/Light.xaml|TabViewButtonForegroundPressed
ThemeResources/Light.xaml|TabViewForeground
ThemeResources/Light.xaml|TabViewItemForegroundSelected
ThemeResources/Light.xaml|TabViewItemHeaderBackground
ThemeResources/Light.xaml|TabViewItemHeaderBackgroundDisabled
ThemeResources/Light.xaml|TabViewItemHeaderBackgroundPointerOver
ThemeResources/Light.xaml|TabViewItemHeaderBackgroundPressed
ThemeResources/Light.xaml|TabViewItemHeaderBackgroundSelected
ThemeResources/Light.xaml|TabViewItemHeaderCloseButtonBackground
ThemeResources/Light.xaml|TabViewItemHeaderCloseButtonBackgroundPointerOver
ThemeResources/Light.xaml|TabViewItemHeaderCloseButtonBackgroundPressed
ThemeResources/Light.xaml|TabViewItemHeaderCloseButtonBorderBrush
ThemeResources/Light.xaml|TabViewItemHeaderCloseButtonBorderBrushDisabled
ThemeResources/Light.xaml|TabViewItemHeaderCloseButtonBorderBrushPointerOver
ThemeResources/Light.xaml|TabViewItemHeaderCloseButtonBorderBrushPressed
ThemeResources/Light.xaml|TabViewItemHeaderCloseButtonBorderBrushSelected
ThemeResources/Light.xaml|TabViewItemHeaderCloseButtonForeground
ThemeResources/Light.xaml|TabViewItemHeaderCloseButtonForegroundPointerOver
ThemeResources/Light.xaml|TabViewItemHeaderCloseButtonForegroundPressed
ThemeResources/Light.xaml|TabViewItemHeaderDisabledCloseButtonBackground
ThemeResources/Light.xaml|TabViewItemHeaderDisabledCloseButtonForeground
ThemeResources/Light.xaml|TabViewItemHeaderForeground
ThemeResources/Light.xaml|TabViewItemHeaderForegroundDisabled
ThemeResources/Light.xaml|TabViewItemHeaderForegroundPointerOver
ThemeResources/Light.xaml|TabViewItemHeaderForegroundPressed
ThemeResources/Light.xaml|TabViewItemHeaderForegroundSelected
ThemeResources/Light.xaml|TabViewItemHeaderPointerOverCloseButtonBackground
ThemeResources/Light.xaml|TabViewItemHeaderPointerOverCloseButtonForeground
ThemeResources/Light.xaml|TabViewItemHeaderPressedCloseButtonBackground
ThemeResources/Light.xaml|TabViewItemHeaderPressedCloseButtonForeground
ThemeResources/Light.xaml|TabViewItemHeaderSelectedCloseButtonBackground
ThemeResources/Light.xaml|TabViewItemHeaderSelectedCloseButtonForeground
ThemeResources/Light.xaml|TabViewItemIconForeground
ThemeResources/Light.xaml|TabViewItemIconForegroundDisabled
ThemeResources/Light.xaml|TabViewItemIconForegroundPointerOver
ThemeResources/Light.xaml|TabViewItemIconForegroundPressed
ThemeResources/Light.xaml|TabViewItemIconForegroundSelected
ThemeResources/Light.xaml|TabViewItemSeparator
ThemeResources/Light.xaml|TabViewScrollButtonBackground
ThemeResources/Light.xaml|TabViewScrollButtonBackgroundDisabled
ThemeResources/Light.xaml|TabViewScrollButtonBackgroundPointerOver
ThemeResources/Light.xaml|TabViewScrollButtonBackgroundPressed
ThemeResources/Light.xaml|TabViewScrollButtonBorderBrush
ThemeResources/Light.xaml|TabViewScrollButtonBorderBrushDisabled
ThemeResources/Light.xaml|TabViewScrollButtonBorderBrushPointerOver
ThemeResources/Light.xaml|TabViewScrollButtonBorderBrushPressed
ThemeResources/Light.xaml|TabViewScrollButtonForeground
ThemeResources/Light.xaml|TabViewScrollButtonForegroundDisabled
ThemeResources/Light.xaml|TabViewScrollButtonForegroundPointerOver
ThemeResources/Light.xaml|TabViewScrollButtonForegroundPressed
ThemeResources/Light.xaml|TabViewSelectedItemBorderBrush
ThemeResources/Light.xaml|TeachingTipAlternateCloseButtonBackground
ThemeResources/Light.xaml|TeachingTipAlternateCloseButtonBackgroundDisabled
ThemeResources/Light.xaml|TeachingTipAlternateCloseButtonBackgroundPointerOver
ThemeResources/Light.xaml|TeachingTipAlternateCloseButtonBackgroundPressed
ThemeResources/Light.xaml|TeachingTipAlternateCloseButtonBorderBrush
ThemeResources/Light.xaml|TeachingTipAlternateCloseButtonBorderBrushDisabled
ThemeResources/Light.xaml|TeachingTipAlternateCloseButtonBorderBrushPointerOver
ThemeResources/Light.xaml|TeachingTipAlternateCloseButtonBorderBrushPressed
ThemeResources/Light.xaml|TeachingTipAlternateCloseButtonBorderThickness
ThemeResources/Light.xaml|TeachingTipAlternateCloseButtonForeground
ThemeResources/Light.xaml|TeachingTipAlternateCloseButtonForegroundDisabled
ThemeResources/Light.xaml|TeachingTipAlternateCloseButtonForegroundPointerOver
ThemeResources/Light.xaml|TeachingTipAlternateCloseButtonForegroundPressed
ThemeResources/Light.xaml|TeachingTipBackgroundBrush
ThemeResources/Light.xaml|TeachingTipBorderBrush
ThemeResources/Light.xaml|TeachingTipForegroundBrush
ThemeResources/Light.xaml|TeachingTipSubtitleForegroundBrush
ThemeResources/Light.xaml|TeachingTipTitleForegroundBrush
ThemeResources/Light.xaml|TeachingTipTopHighlightBrush
ThemeResources/Light.xaml|TeachingTipTransientBackground
ThemeResources/Light.xaml|TemporaryTextFillColorDisabled
ThemeResources/Light.xaml|TextControlBackground
ThemeResources/Light.xaml|TextControlBackgroundDisabled
ThemeResources/Light.xaml|TextControlBackgroundFocused
ThemeResources/Light.xaml|TextControlBackgroundPointerOver
ThemeResources/Light.xaml|TextControlBorderBrush
ThemeResources/Light.xaml|TextControlBorderBrushDisabled
ThemeResources/Light.xaml|TextControlBorderBrushFocused
ThemeResources/Light.xaml|TextControlBorderBrushPointerOver
ThemeResources/Light.xaml|TextControlBorderThemeThickness
ThemeResources/Light.xaml|TextControlBorderThemeThicknessFocused
ThemeResources/Light.xaml|TextControlButtonBackground
ThemeResources/Light.xaml|TextControlButtonBackgroundPointerOver
ThemeResources/Light.xaml|TextControlButtonBackgroundPressed
ThemeResources/Light.xaml|TextControlButtonBorderBrush
ThemeResources/Light.xaml|TextControlButtonBorderBrushPointerOver
ThemeResources/Light.xaml|TextControlButtonBorderBrushPressed
ThemeResources/Light.xaml|TextControlButtonForeground
ThemeResources/Light.xaml|TextControlButtonForegroundPointerOver
ThemeResources/Light.xaml|TextControlButtonForegroundPressed
ThemeResources/Light.xaml|TextControlElevationBorderBrush
ThemeResources/Light.xaml|TextControlElevationBorderFocusedBrush
ThemeResources/Light.xaml|TextControlForeground
ThemeResources/Light.xaml|TextControlForegroundDisabled
ThemeResources/Light.xaml|TextControlForegroundFocused
ThemeResources/Light.xaml|TextControlForegroundPointerOver
ThemeResources/Light.xaml|TextControlMarginThemeThickness
ThemeResources/Light.xaml|TextControlPlaceholderForeground
ThemeResources/Light.xaml|TextControlPlaceholderForegroundDisabled
ThemeResources/Light.xaml|TextControlPlaceholderForegroundFocused
ThemeResources/Light.xaml|TextControlPlaceholderForegroundPointerOver
ThemeResources/Light.xaml|TextControlSelectionHighlightColor
ThemeResources/Light.xaml|TextControlThemeMinWidth
ThemeResources/Light.xaml|TextControlThemePadding
ThemeResources/Light.xaml|TextFillColorDisabled
ThemeResources/Light.xaml|TextFillColorDisabledBrush
ThemeResources/Light.xaml|TextFillColorInverse
ThemeResources/Light.xaml|TextFillColorInverseBrush
ThemeResources/Light.xaml|TextFillColorPrimary
ThemeResources/Light.xaml|TextFillColorPrimaryBrush
ThemeResources/Light.xaml|TextFillColorSecondary
ThemeResources/Light.xaml|TextFillColorSecondaryBrush
ThemeResources/Light.xaml|TextFillColorTertiary
